"Authority_ItemName_ENG","Authority_Code","Row_ItemName_ENG","Row_Code","expenditure","initial_year","final_year","category","Dataitem_Code","Dataitem_ItemName_ENG","Dataset","denominator","initial_value","final_value","success_rate","max_value","min_value"
"Merthyr Tydfil","542","Net current expenditure",72,134977.55559725,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,61,76,0.5,2556,6
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,1037,802,0.444444444444444,49561,412
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,525,132,0.444444444444444,15376,24
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",8,901,696,0.5,46235,218
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,431,492,0.625,26633,233
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,66,133,0.5,6319,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,497,728,0.444444444444444,27767,191
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,431,393,0.5,21907,75
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,130,357,0.777777777777778,13053,16
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,66,122,0.5,7856,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,16,60,0.625,1974,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,805,3609,0.5,236517,172
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,17,54,0.5,3079,3
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",9,58,28,0.555555555555556,1070,2
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",9,36,26,0.555555555555556,980,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",9,27,27,0.555555555555556,971,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,170,130,0.555555555555556,5638,45
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,176,179,0.444444444444444,6958,89
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,380,73,0.285714285714286,22411,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,5,35,0.571428571428571,959,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,8,13,0.428571428571429,974,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,469,330,0.2,20640,179
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,4787,6459,0.4,212479,166
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,218,247,0.4,8467,14
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,115,229,0.8,11177,11
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,122,283,0.8,13857,52
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,9,21,0.444444444444444,497,2
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,7,19,0.444444444444444,463,1
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,6,18,0.555555555555556,433,1
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,4,12,0.555555555555556,281,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,17,73,0.555555555555556,2285,5
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,26,74,0.555555555555556,2491,6
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,26,75,0.625,2254,0
"Merthyr Tydfil","542","Non-school expenditure",2,3214.73154725,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,61,76,0.5,2556,6
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,1037,802,0.444444444444444,49561,412
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,525,132,0.444444444444444,15376,24
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",8,901,696,0.5,46235,218
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,431,492,0.625,26633,233
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,66,133,0.5,6319,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,497,728,0.444444444444444,27767,191
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,431,393,0.5,21907,75
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,130,357,0.777777777777778,13053,16
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,66,122,0.5,7856,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,16,60,0.625,1974,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,805,3609,0.5,236517,172
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,17,54,0.5,3079,3
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",9,58,28,0.555555555555556,1070,2
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",9,36,26,0.555555555555556,980,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",9,27,27,0.555555555555556,971,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,170,130,0.555555555555556,5638,45
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,176,179,0.444444444444444,6958,89
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,380,73,0.285714285714286,22411,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,5,35,0.571428571428571,959,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,8,13,0.428571428571429,974,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,469,330,0.2,20640,179
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,4787,6459,0.4,212479,166
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,218,247,0.4,8467,14
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,115,229,0.8,11177,11
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,122,283,0.8,13857,52
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,9,21,0.444444444444444,497,2
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,7,19,0.444444444444444,463,1
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,6,18,0.555555555555556,433,1
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,4,12,0.555555555555556,281,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,17,73,0.555555555555556,2285,5
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,26,74,0.555555555555556,2491,6
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,26,75,0.625,2254,0
"Merthyr Tydfil","542","Personal social services - children and families",6,12284.3851049,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,61,76,0.5,2556,6
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,1037,802,0.444444444444444,49561,412
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,525,132,0.444444444444444,15376,24
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",8,901,696,0.5,46235,218
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,431,492,0.625,26633,233
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,66,133,0.5,6319,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,497,728,0.444444444444444,27767,191
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,431,393,0.5,21907,75
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,130,357,0.777777777777778,13053,16
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,66,122,0.5,7856,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,16,60,0.625,1974,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,805,3609,0.5,236517,172
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,17,54,0.5,3079,3
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",9,58,28,0.555555555555556,1070,2
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",9,36,26,0.555555555555556,980,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",9,27,27,0.555555555555556,971,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,170,130,0.555555555555556,5638,45
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,176,179,0.444444444444444,6958,89
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,380,73,0.285714285714286,22411,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,5,35,0.571428571428571,959,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,8,13,0.428571428571429,974,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,469,330,0.2,20640,179
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,4787,6459,0.4,212479,166
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,218,247,0.4,8467,14
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,115,229,0.8,11177,11
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,122,283,0.8,13857,52
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,9,21,0.444444444444444,497,2
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,7,19,0.444444444444444,463,1
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,6,18,0.555555555555556,433,1
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,4,12,0.555555555555556,281,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,17,73,0.555555555555556,2285,5
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,26,74,0.555555555555556,2491,6
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,26,75,0.625,2254,0
"Merthyr Tydfil","542","Schools expenditure (including delegated and non-delegated funding)",1,47982.8848638,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,61,76,0.5,2556,6
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,1037,802,0.444444444444444,49561,412
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,525,132,0.444444444444444,15376,24
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",8,901,696,0.5,46235,218
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,431,492,0.625,26633,233
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,66,133,0.5,6319,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,497,728,0.444444444444444,27767,191
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,431,393,0.5,21907,75
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,130,357,0.777777777777778,13053,16
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,66,122,0.5,7856,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,16,60,0.625,1974,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,805,3609,0.5,236517,172
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,17,54,0.5,3079,3
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",9,58,28,0.555555555555556,1070,2
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",9,36,26,0.555555555555556,980,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",9,27,27,0.555555555555556,971,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,170,130,0.555555555555556,5638,45
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,176,179,0.444444444444444,6958,89
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,380,73,0.285714285714286,22411,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,5,35,0.571428571428571,959,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,8,13,0.428571428571429,974,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,469,330,0.2,20640,179
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,4787,6459,0.4,212479,166
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,218,247,0.4,8467,14
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,115,229,0.8,11177,11
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,122,283,0.8,13857,52
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,9,21,0.444444444444444,497,2
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,7,19,0.444444444444444,463,1
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,6,18,0.555555555555556,433,1
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,4,12,0.555555555555556,281,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,17,73,0.555555555555556,2285,5
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,26,74,0.555555555555556,2491,6
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,26,75,0.625,2254,0
"Merthyr Tydfil","542","Total service expenditure",60,132156.69168025,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,61,76,0.5,2556,6
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,412,465,0.555555555555556,49561,412
